Date,Principal,Total_Deposits,Rate,Daily_Interest,Cumulative_Interest,Additional_Deposit,Is_Quarter_End,Total_Value,Calculation_Notes
2023-01-23,20119.349336836178,19470,0.09,4.96093545291851,112.81932363630375,0,False,20232.168660472482,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-24,20119.349336836178,19470,0.09,4.96093545291851,117.78025908922226,0,False,20237.1295959254,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-25,20119.349336836178,19470,0.09,4.96093545291851,122.74119454214076,0,False,20242.09053137832,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-26,20119.349336836178,19470,0.09,4.96093545291851,127.70212999505927,0,False,20247.051466831235,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-27,20119.349336836178,19470,0.09,4.96093545291851,132.66306544797777,0,False,20252.012402284156,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-28,20119.349336836178,19470,0.09,4.96093545291851,137.62400090089628,0,False,20256.973337737076,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-29,20119.349336836178,19470,0.09,4.96093545291851,142.58493635381478,0,False,20261.934273189992,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-30,20119.349336836178,19470,0.09,4.96093545291851,147.5458718067333,0,False,20266.895208642913,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-01-31,20119.349336836178,19470,0.09,4.96093545291851,152.5068072596518,0,False,20271.85614409583,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-02-01,20119.349336836178,19470,0.09,4.96093545291851,157.4677427125703,0,False,20276.81707954875,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-02-02,20119.349336836178,19470,0.09,4.96093545291851,162.4286781654888,0,False,20281.778015001666,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-02-03,20119.349336836178,19470,0.09,4.96093545291851,167.3896136184073,0,False,20286.738950454586,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-02-04,20119.349336836178,19470,0.09,4.96093545291851,172.35054907132582,0,False,20291.699885907503,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-02-05,20119.349336836178,19470,0.09,4.96093545291851,177.31148452424432,0,False,20296.660821360423,"Daily interest on R20,119.35 @ 9.00% p.a."
2023-02-06,20869.349336836178,20220,0.09,5.145866959767824,182.45735148401215,750,False,21051.80668832019,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-07,20869.349336836178,20220,0.09,5.145866959767824,187.60321844377998,0,False,21056.952555279957,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-08,20869.349336836178,20220,0.09,5.145866959767824,192.7490854035478,0,False,21062.098422239727,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-09,20869.349336836178,20220,0.09,5.145866959767824,197.89495236331564,0,False,21067.244289199494,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-10,20869.349336836178,20220,0.09,5.145866959767824,203.04081932308347,0,False,21072.39015615926,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-11,20869.349336836178,20220,0.09,5.145866959767824,208.1866862828513,0,False,21077.536023119028,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-12,20869.349336836178,20220,0.09,5.145866959767824,213.33255324261913,0,False,21082.6818900788,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-13,20869.349336836178,20220,0.09,5.145866959767824,218.47842020238696,0,False,21087.827757038565,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-14,20869.349336836178,20220,0.09,5.145866959767824,223.6242871621548,0,False,21092.973623998332,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-15,20869.349336836178,20220,0.09,5.145866959767824,228.77015412192262,0,False,21098.1194909581,"Daily interest on R20,869.35 @ 9.00% p.a."
2023-02-16,21344.349336836178,20695,0.09,5.262990247439057,234.03314436936168,475,False,21578.38248120554,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-17,21344.349336836178,20695,0.09,5.262990247439057,239.29613461680074,0,False,21583.64547145298,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-18,21344.349336836178,20695,0.09,5.262990247439057,244.5591248642398,0,False,21588.90846170042,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-19,21344.349336836178,20695,0.09,5.262990247439057,249.82211511167887,0,False,21594.171451947856,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-20,21344.349336836178,20695,0.09,5.262990247439057,255.08510535911793,0,False,21599.434442195296,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-21,21344.349336836178,20695,0.09,5.262990247439057,260.34809560655697,0,False,21604.697432442736,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-22,21344.349336836178,20695,0.09,5.262990247439057,265.61108585399603,0,False,21609.960422690176,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-23,21344.349336836178,20695,0.09,5.262990247439057,270.8740761014351,0,False,21615.223412937612,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-24,21344.349336836178,20695,0.09,5.262990247439057,276.13706634887416,0,False,21620.486403185052,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-25,21344.349336836178,20695,0.09,5.262990247439057,281.4000565963132,0,False,21625.749393432492,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-26,21344.349336836178,20695,0.09,5.262990247439057,286.6630468437523,0,False,21631.01238367993,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-27,21344.349336836178,20695,0.09,5.262990247439057,291.92603709119135,0,False,21636.27537392737,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-02-28,21344.349336836178,20695,0.09,5.262990247439057,297.1890273386304,0,False,21641.53836417481,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-01,21344.349336836178,20695,0.09,5.262990247439057,302.4520175860695,0,False,21646.80135442225,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-02,21344.349336836178,20695,0.09,5.262990247439057,307.71500783350854,0,False,21652.064344669685,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-03,21344.349336836178,20695,0.09,5.262990247439057,312.9779980809476,0,False,21657.327334917125,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-04,21344.349336836178,20695,0.09,5.262990247439057,318.24098832838666,0,False,21662.590325164565,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-05,21344.349336836178,20695,0.09,5.262990247439057,323.5039785758257,0,False,21667.853315412005,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-06,21344.349336836178,20695,0.09,5.262990247439057,328.7669688232648,0,False,21673.11630565944,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-07,21344.349336836178,20695,0.09,5.262990247439057,334.02995907070385,0,False,21678.37929590688,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-08,21344.349336836178,20695,0.09,5.262990247439057,339.2929493181429,0,False,21683.64228615432,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-09,21344.349336836178,20695,0.09,5.262990247439057,344.555939565582,0,False,21688.90527640176,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-10,21344.349336836178,20695,0.09,5.262990247439057,349.81892981302104,0,False,21694.168266649198,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-11,21344.349336836178,20695,0.09,5.262990247439057,355.0819200604601,0,False,21699.431256896638,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-12,21344.349336836178,20695,0.09,5.262990247439057,360.34491030789917,0,False,21704.694247144078,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-13,21344.349336836178,20695,0.09,5.262990247439057,365.60790055533823,0,False,21709.957237391514,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-14,21344.349336836178,20695,0.09,5.262990247439057,370.8708908027773,0,False,21715.220227638954,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-15,21344.349336836178,20695,0.09,5.262990247439057,376.13388105021636,0,False,21720.483217886394,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-16,21344.349336836178,20695,0.09,5.262990247439057,381.3968712976554,0,False,21725.746208133834,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-17,21344.349336836178,20695,0.09,5.262990247439057,386.6598615450945,0,False,21731.00919838127,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-18,21344.349336836178,20695,0.09,5.262990247439057,391.92285179253355,0,False,21736.27218862871,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-19,21344.349336836178,20695,0.09,5.262990247439057,397.1858420399726,0,False,21741.53517887615,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-20,21344.349336836178,20695,0.09,5.262990247439057,402.4488322874117,0,False,21746.79816912359,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-21,21344.349336836178,20695,0.09,5.262990247439057,407.71182253485074,0,False,21752.061159371027,"Daily interest on R21,344.35 @ 9.00% p.a."
2023-03-22,22194.349336836178,21545,0.09,5.472579288534948,413.1844018233857,850,False,22607.533738659564,"Daily interest on R22,194.35 @ 9.00% p.a."
2023-03-23,22194.349336836178,21545,0.09,5.472579288534948,418.6569811119207,0,False,22613.0063179481,"Daily interest on R22,194.35 @ 9.00% p.a."
2023-03-24,22194.349336836178,21545,0.09,5.472579288534948,424.12956040045566,0,False,22618.478897236633,"Daily interest on R22,194.35 @ 9.00% p.a."
2023-03-25,22194.349336836178,21545,0.09,5.472579288534948,429.60213968899063,0,False,22623.95147652517,"Daily interest on R22,194.35 @ 9.00% p.a."
2023-03-26,22194.349336836178,21545,0.09,5.472579288534948,435.0747189775256,0,False,22629.424055813703,"Daily interest on R22,194.35 @ 9.00% p.a."
2023-03-27,22194.349336836178,21545,0.09,5.472579288534948,440.5472982660606,0,False,22634.89663510224,"Daily interest on R22,194.35 @ 9.00% p.a."
2023-03-28,26094.349336836178,25445,0.09,6.434223124151386,446.981521390212,3900,False,26541.33085822639,"Daily interest on R26,094.35 @ 9.00% p.a."
2023-03-29,26094.349336836178,25445,0.09,6.434223124151386,453.4157445143634,0,False,26547.765081350542,"Daily interest on R26,094.35 @ 9.00% p.a."
2023-03-30,26094.349336836178,25445,0.09,6.434223124151386,459.8499676385148,0,False,26554.199304474692,"Daily interest on R26,094.35 @ 9.00% p.a."
2023-03-31,26094.349336836178,25445,0.09,6.434223124151386,466.2841907626662,0,True,26560.633527598846,"Daily interest on R26,094.35 @ 9.00% p.a."
2023-04-01,26560.633527598846,25445,0.0875,6.36727516072575,6.36727516072575,0,False,26567.000802759572,"Daily interest on R26,560.63 @ 8.75% p.a."
2023-04-02,26560.633527598846,25445,0.0875,6.36727516072575,12.7345503214515,0,False,26573.3680779203,"Daily interest on R26,560.63 @ 8.75% p.a."
2023-04-03,28185.633527598846,27070,0.0875,6.756829955246299,19.4913802766978,1625,False,28205.124907875543,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-04,28185.633527598846,27070,0.0875,6.756829955246299,26.2482102319441,0,False,28211.88173783079,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-05,28185.633527598846,27070,0.0875,6.756829955246299,33.005040187190396,0,False,28218.638567786038,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-06,28185.633527598846,27070,0.0875,6.756829955246299,39.76187014243669,0,False,28225.395397741282,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-07,28185.633527598846,27070,0.0875,6.756829955246299,46.51870009768299,0,False,28232.15222769653,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-08,28185.633527598846,27070,0.0875,6.756829955246299,53.275530052929284,0,False,28238.909057651774,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-09,28185.633527598846,27070,0.0875,6.756829955246299,60.03236000817558,0,False,28245.66588760702,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-10,28185.633527598846,27070,0.0875,6.756829955246299,66.78918996342188,0,False,28252.42271756227,"Daily interest on R28,185.63 @ 8.75% p.a."
2023-04-11,29560.633527598846,28445,0.0875,7.086453242917531,73.8756432063394,1375,False,29634.509170805184,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-12,29560.633527598846,28445,0.0875,7.086453242917531,80.96209644925693,0,False,29641.595624048103,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-13,29560.633527598846,28445,0.0875,7.086453242917531,88.04854969217446,0,False,29648.68207729102,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-14,29560.633527598846,28445,0.0875,7.086453242917531,95.13500293509199,0,False,29655.768530533936,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-15,29560.633527598846,28445,0.0875,7.086453242917531,102.22145617800952,0,False,29662.854983776855,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-16,29560.633527598846,28445,0.0875,7.086453242917531,109.30790942092705,0,False,29669.941437019774,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-17,29560.633527598846,28445,0.0875,7.086453242917531,116.39436266384457,0,False,29677.02789026269,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-18,29560.633527598846,28445,0.0875,7.086453242917531,123.4808159067621,0,False,29684.114343505607,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-19,29560.633527598846,28445,0.0875,7.086453242917531,130.56726914967965,0,False,29691.200796748526,"Daily interest on R29,560.63 @ 8.75% p.a."
2023-04-20,30735.633527598846,29620,0.0875,7.368131325109312,137.93540047478896,1175,False,30873.568928073633,"Daily interest on R30,735.63 @ 8.75% p.a."
2023-04-21,30735.633527598846,29620,0.0875,7.368131325109312,145.30353179989828,0,False,30880.937059398744,"Daily interest on R30,735.63 @ 8.75% p.a."
2023-04-22,30735.633527598846,29620,0.0875,7.368131325109312,152.6716631250076,0,False,30888.305190723855,"Daily interest on R30,735.63 @ 8.75% p.a."
2023-04-23,30735.633527598846,29620,0.0875,7.368131325109312,160.03979445011691,0,False,30895.673322048962,"Daily interest on R30,735.63 @ 8.75% p.a."
2023-04-24,30735.633527598846,29620,0.0875,7.368131325109312,167.40792577522623,0,False,30903.041453374073,"Daily interest on R30,735.63 @ 8.75% p.a."
2023-04-25,30735.633527598846,29620,0.0875,7.368131325109312,174.77605710033555,0,False,30910.40958469918,"Daily interest on R30,735.63 @ 8.75% p.a."
2023-04-26,31125.633527598846,30010,0.0875,7.461624475794244,182.2376815761298,390,False,31307.871209174977,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-04-27,31125.633527598846,30010,0.0875,7.461624475794244,189.69930605192405,0,False,31315.33283365077,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-04-28,31125.633527598846,30010,0.0875,7.461624475794244,197.1609305277183,0,False,31322.794458126566,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-04-29,31125.633527598846,30010,0.0875,7.461624475794244,204.62255500351256,0,False,31330.25608260236,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-04-30,31125.633527598846,30010,0.0875,7.461624475794244,212.0841794793068,0,False,31337.71770707815,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-01,31125.633527598846,30010,0.0875,7.461624475794244,219.54580395510106,0,False,31345.179331553947,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-02,31125.633527598846,30010,0.0875,7.461624475794244,227.00742843089532,0,False,31352.64095602974,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-03,31125.633527598846,30010,0.0875,7.461624475794244,234.46905290668957,0,False,31360.102580505536,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-04,31125.633527598846,30010,0.0875,7.461624475794244,241.93067738248382,0,False,31367.56420498133,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-05,31125.633527598846,30010,0.0875,7.461624475794244,249.39230185827807,0,False,31375.025829457125,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-06,31125.633527598846,30010,0.0875,7.461624475794244,256.8539263340723,0,False,31382.487453932918,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-07,31125.633527598846,30010,0.0875,7.461624475794244,264.3155508098665,0,False,31389.949078408714,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-08,31125.633527598846,30010,0.0875,7.461624475794244,271.77717528566075,0,False,31397.410702884506,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-09,31125.633527598846,30010,0.0875,7.461624475794244,279.23879976145497,0,False,31404.8723273603,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-10,31125.633527598846,30010,0.0875,7.461624475794244,286.7004242372492,0,False,31412.333951836095,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-11,31125.633527598846,30010,0.0875,7.461624475794244,294.1620487130434,0,False,31419.795576311888,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-12,31125.633527598846,30010,0.0875,7.461624475794244,301.62367318883764,0,False,31427.257200787684,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-13,31125.633527598846,30010,0.0875,7.461624475794244,309.08529766463187,0,False,31434.718825263477,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-14,31125.633527598846,30010,0.0875,7.461624475794244,316.5469221404261,0,False,31442.180449739273,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-15,31125.633527598846,30010,0.0875,7.461624475794244,324.0085466162203,0,False,31449.642074215066,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-16,31125.633527598846,30010,0.0875,7.461624475794244,331.47017109201454,0,False,31457.103698690862,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-17,31125.633527598846,30010,0.0875,7.461624475794244,338.93179556780876,0,False,31464.565323166655,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-18,31125.633527598846,30010,0.0875,7.461624475794244,346.393420043603,0,False,31472.026947642447,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-19,31125.633527598846,30010,0.0875,7.461624475794244,353.8550445193972,0,False,31479.488572118244,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-20,31125.633527598846,30010,0.0875,7.461624475794244,361.31666899519143,0,False,31486.950196594036,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-21,31125.633527598846,30010,0.0875,7.461624475794244,368.77829347098566,0,False,31494.411821069833,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-22,31125.633527598846,30010,0.0875,7.461624475794244,376.2399179467799,0,False,31501.873445545625,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-23,31125.633527598846,30010,0.0875,7.461624475794244,383.7015424225741,0,False,31509.33507002142,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-24,31125.633527598846,30010,0.0875,7.461624475794244,391.16316689836833,0,False,31516.796694497214,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-25,31125.633527598846,30010,0.0875,7.461624475794244,398.62479137416256,0,False,31524.258318973007,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-26,31125.633527598846,30010,0.0875,7.461624475794244,406.0864158499568,0,False,31531.719943448803,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-27,31125.633527598846,30010,0.0875,7.461624475794244,413.548040325751,0,False,31539.181567924596,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-28,31125.633527598846,30010,0.0875,7.461624475794244,421.0096648015452,0,False,31546.643192400392,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-29,31125.633527598846,30010,0.0875,7.461624475794244,428.47128927733945,0,False,31554.104816876184,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-30,31125.633527598846,30010,0.0875,7.461624475794244,435.9329137531337,0,False,31561.56644135198,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-05-31,31125.633527598846,30010,0.0875,7.461624475794244,443.3945382289279,0,False,31569.028065827773,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-06-01,31125.633527598846,30010,0.0875,7.461624475794244,450.8561627047221,0,False,31576.48969030357,"Daily interest on R31,125.63 @ 8.75% p.a."
2023-06-02,31900.633527598846,30785,0.0875,7.64741214702712,458.50357485174925,775,False,32359.137102450593,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-03,31900.633527598846,30785,0.0875,7.64741214702712,466.1509869987764,0,False,32366.78451459762,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-04,31900.633527598846,30785,0.0875,7.64741214702712,473.7983991458035,0,False,32374.431926744648,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-05,31900.633527598846,30785,0.0875,7.64741214702712,481.4458112928306,0,False,32382.079338891675,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-06,31900.633527598846,30785,0.0875,7.64741214702712,489.09322343985775,0,False,32389.726751038703,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-07,31900.633527598846,30785,0.0875,7.64741214702712,496.7406355868849,0,False,32397.37416318573,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-08,31900.633527598846,30785,0.0875,7.64741214702712,504.388047733912,0,False,32405.021575332757,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-09,31900.633527598846,30785,0.0875,7.64741214702712,512.0354598809391,0,False,32412.668987479785,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-10,31900.633527598846,30785,0.0875,7.64741214702712,519.6828720279663,0,False,32420.316399626812,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-11,31900.633527598846,30785,0.0875,7.64741214702712,527.3302841749934,0,False,32427.96381177384,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-12,31900.633527598846,30785,0.0875,7.64741214702712,534.9776963220205,0,False,32435.611223920867,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-13,31900.633527598846,30785,0.0875,7.64741214702712,542.6251084690476,0,False,32443.258636067894,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-14,31900.633527598846,30785,0.0875,7.64741214702712,550.2725206160748,0,False,32450.90604821492,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-15,31900.633527598846,30785,0.0875,7.64741214702712,557.9199327631019,0,False,32458.55346036195,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-16,31900.633527598846,30785,0.0875,7.64741214702712,565.567344910129,0,False,32466.200872508976,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-17,31900.633527598846,30785,0.0875,7.64741214702712,573.2147570571561,0,False,32473.848284656004,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-18,31900.633527598846,30785,0.0875,7.64741214702712,580.8621692041833,0,False,32481.495696803027,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-19,31900.633527598846,30785,0.0875,7.64741214702712,588.5095813512104,0,False,32489.143108950055,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-20,31900.633527598846,30785,0.0875,7.64741214702712,596.1569934982375,0,False,32496.790521097082,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-21,31900.633527598846,30785,0.0875,7.64741214702712,603.8044056452646,0,False,32504.43793324411,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-22,31900.633527598846,30785,0.0875,7.64741214702712,611.4518177922918,0,False,32512.085345391137,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-23,31900.633527598846,30785,0.0875,7.64741214702712,619.0992299393189,0,False,32519.732757538164,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-24,31900.633527598846,30785,0.0875,7.64741214702712,626.746642086346,0,False,32527.38016968519,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-25,31900.633527598846,30785,0.0875,7.64741214702712,634.3940542333731,0,False,32535.02758183222,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-26,31900.633527598846,30785,0.0875,7.64741214702712,642.0414663804003,0,False,32542.674993979246,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-27,31900.633527598846,30785,0.0875,7.64741214702712,649.6888785274274,0,False,32550.322406126274,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-28,31900.633527598846,30785,0.0875,7.64741214702712,657.3362906744545,0,False,32557.9698182733,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-29,31900.633527598846,30785,0.0875,7.64741214702712,664.9837028214816,0,False,32565.61723042033,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-06-30,31900.633527598846,30785,0.0875,7.64741214702712,672.6311149685088,0,True,32573.264642567356,"Daily interest on R31,900.63 @ 8.75% p.a."
2023-07-01,32573.264642567356,30785,0.0975,8.701077541507718,8.701077541507718,0,False,32581.965720108863,"Daily interest on R32,573.26 @ 9.75% p.a."
2023-07-02,32573.264642567356,30785,0.0975,8.701077541507718,17.402155083015437,0,False,32590.66679765037,"Daily interest on R32,573.26 @ 9.75% p.a."
2023-07-03,32573.264642567356,30785,0.0975,8.701077541507718,26.103232624523155,0,False,32599.367875191878,"Daily interest on R32,573.26 @ 9.75% p.a."
2023-07-04,34248.26464256736,32460,0.0975,9.148509048357035,35.251741672880186,1675,False,34283.51638424024,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-05,34248.26464256736,32460,0.0975,9.148509048357035,44.40025072123722,0,False,34292.664893288595,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-06,34248.26464256736,32460,0.0975,9.148509048357035,53.548759769594255,0,False,34301.81340233696,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-07,34248.26464256736,32460,0.0975,9.148509048357035,62.69726881795129,0,False,34310.96191138531,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-08,34248.26464256736,32460,0.0975,9.148509048357035,71.84577786630832,0,False,34320.110420433666,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-09,34248.26464256736,32460,0.0975,9.148509048357035,80.99428691466537,0,False,34329.25892948203,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-10,34248.26464256736,32460,0.0975,9.148509048357035,90.1427959630224,0,False,34338.40743853038,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-11,34248.26464256736,32460,0.0975,9.148509048357035,99.29130501137942,0,False,34347.55594757874,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-12,34248.26464256736,32460,0.0975,9.148509048357035,108.43981405973645,0,False,34356.70445662709,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-13,34248.26464256736,32460,0.0975,9.148509048357035,117.58832310809348,0,False,34365.852965675454,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-14,34248.26464256736,32460,0.0975,9.148509048357035,126.7368321564505,0,False,34375.00147472381,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-15,34248.26464256736,32460,0.0975,9.148509048357035,135.88534120480753,0,False,34384.149983772164,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-16,34248.26464256736,32460,0.0975,9.148509048357035,145.03385025316456,0,False,34393.298492820526,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-17,34248.26464256736,32460,0.0975,9.148509048357035,154.1823593015216,0,False,34402.44700186888,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-18,34248.26464256736,32460,0.0975,9.148509048357035,163.3308683498786,0,False,34411.595510917236,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-19,34248.26464256736,32460,0.0975,9.148509048357035,172.47937739823564,0,False,34420.7440199656,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-20,34248.26464256736,32460,0.0975,9.148509048357035,181.62788644659267,0,False,34429.89252901395,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-21,34248.26464256736,32460,0.0975,9.148509048357035,190.7763954949497,0,False,34439.04103806231,"Daily interest on R34,248.26 @ 9.75% p.a."
2023-07-22,34248.26464256736,32460,0.0975,9.148509048357035,199.92490454330672,0,False,34448.18954711067,"Daily interest on R34,248.26 @ 9.75% p.a."
